Linux 3.10.0-862.11.6.el7.x86_64 (rhel7-2.example.com) 	2018-09-30 	_x86_64_	(6 CPU)

12:00:01 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
04:20:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM   dev8-16      1.31      0.00     21.43     16.35      0.03     24.55      9.72      1.27
04:30:02 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM  dev253-1      0.11      0.00      0.83      7.63      0.01     90.62      9.37      0.10
04:30:02 PM  dev253-2      0.11      0.00      0.83      7.63      0.01     90.62      9.37      0.10
04:30:02 PM  dev253-3      0.10      0.00      0.83      8.00      0.01     95.00      9.82      0.10
04:30:02 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM  dev253-5      0.34      0.00      2.69      8.00      0.00      6.82      6.50      0.22
04:30:02 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM  dev253-9      1.65      0.00     17.91     10.87      0.02     14.35      7.26      1.20
04:30:02 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:30:02 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM   dev8-16      1.35      0.11     21.69     16.16      0.03     20.78      8.47      1.14
04:40:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM  dev253-1      0.03      0.00      0.24      7.20      0.00      8.35      7.85      0.03
04:40:01 PM  dev253-2      0.03      0.00      0.24      7.20      0.00      8.35      7.85      0.03
04:40:01 PM  dev253-3      0.03      0.00      0.24      8.00      0.00      9.28      8.72      0.03
04:40:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
04:40:01 PM  dev253-5      0.46      0.00      3.71      8.00      0.01     19.66      8.62      0.40
04:40:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM  dev253-9      1.63      0.00     17.73     10.87      0.02     11.02      6.70      1.09
04:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM   dev8-16      1.17      0.00     19.44     16.64      0.05     38.89     13.51      1.58
04:50:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-5      0.26      0.00      2.11      8.00      0.00      5.50      4.89      0.13
04:50:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM  dev253-9      1.58      0.00     17.33     10.95      0.04     27.15      9.55      1.51
04:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM   dev8-16      1.29      0.11     20.96     16.36      0.02     17.23      7.63      0.98
05:00:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM  dev253-1      0.08      0.00      0.64      7.68      0.00      1.40      1.22      0.01
05:00:01 PM  dev253-2      0.08      0.00      0.64      7.68      0.00      1.40      1.22      0.01
05:00:01 PM  dev253-3      0.08      0.00      0.64      8.00      0.00      1.46      1.27      0.01
05:00:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.00      0.00      0.00
05:00:01 PM  dev253-5      0.31      0.05      2.45      8.13      0.00      7.12      6.56      0.20
05:00:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM  dev253-9      1.64      0.00     17.87     10.88      0.02     14.52      5.61      0.92
05:00:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM   dev8-16      2.02      2.96     26.92     14.77      0.03     14.01      5.69      1.15
05:10:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM  dev253-0      0.00      0.01      0.00      8.00      0.00      8.00      8.00      0.00
05:10:01 PM  dev253-1      0.04      0.00      0.32      7.38      0.00      5.65      5.38      0.02
05:10:01 PM  dev253-2      0.04      0.00      0.32      7.38      0.00      5.65      5.38      0.02
05:10:01 PM  dev253-3      0.04      0.00      0.32      8.00      0.00      6.46      6.17      0.02
05:10:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM  dev253-5      0.36      0.27      2.88      8.70      0.00     13.12      7.37      0.27
05:10:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM  dev253-9      2.11      0.00     22.23     10.52      0.02     10.95      4.90      1.03
05:10:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01 PM dev253-11      0.51      2.63      1.49      8.00      0.00      1.43      0.83      0.04
05:10:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM   dev8-16      1.25      0.11     20.12     16.14      0.04     31.92     11.98      1.50
05:20:02 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.12      0.12      0.00
05:20:02 PM  dev253-5      0.38      0.00      3.07      8.00      0.00      3.82      3.47      0.13
05:20:02 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM  dev253-9      1.54      0.00     17.05     11.07      0.04     23.54      9.41      1.45
05:20:02 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:02 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM   dev8-16      1.33      0.00     21.56     16.23      0.02     16.02      7.83      1.04
05:30:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM  dev253-1      0.10      0.00      0.77      7.48      0.00      3.31      3.06      0.03
05:30:01 PM  dev253-2      0.10      0.00      0.77      7.48      0.00      3.31      3.06      0.03
05:30:01 PM  dev253-3      0.10      0.00      0.77      8.00      0.00      3.53      3.28      0.03
05:30:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM  dev253-5      0.33      0.00      2.67      8.00      0.00      4.50      3.86      0.13
05:30:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM  dev253-9      1.68      0.00     18.11     10.80      0.01      8.37      5.73      0.96
05:30:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM   dev8-16      1.22      0.11     20.21     16.59      0.03     27.26     12.21      1.50
05:40:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      0.50      0.12      0.00
05:40:01 PM  dev253-5      0.32      0.00      2.59      8.00      0.01     38.11     11.13      0.36
05:40:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM  dev253-9      1.61      0.00     17.62     10.94      0.02     13.26      8.90      1.43
05:40:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM   dev8-16      1.55      0.00     24.36     15.72      0.03     19.14      8.22      1.27
05:50:01 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-5      0.33      0.00      2.67      8.00      0.00     10.81     10.39      0.35
05:50:01 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM  dev253-9      2.06      0.00     21.69     10.54      0.02      8.50      5.98      1.23
05:50:01 PM dev253-10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01 PM dev253-12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 PM   dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 PM   dev8-16      1.25      0.11     21.12     17.01      0.01      9.48      5.19      0.65
06:00:02 PM    dev8-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 PM  dev253-0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 PM  dev253-1      0.08      0.00      0.64      7.68      0.00      2.60      2.42      0.02
06:00:02 PM  dev253-2      0.08      0.00      0.64      7.68      0.00      2.60      2.42      0.02
06:00:02 PM  dev253-3      0.08      0.00      0.64      8.00      0.00      2.71      2.52      0.02
06:00:02 PM  dev253-4      0.01      0.11      0.00      8.00      0.00      1.00      0.13      0.00
06:00:02 PM  dev253-5      0.38      0.00      3.01      8.00      0.00      6.74      4.24      0.16
06:00:02 PM  dev253-6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
